,unnamed: 0.1,publishedat,channeltitle,duration,viewcount,likecount,commentcount,juego
5191,5191,2018-01-22,SkinSpotlights,287.0,397278,3376.0,296.0,League of Legends
5192,5192,2018-01-23,SkinSpotlights,246.0,394117,3420.0,397.0,League of Legends
5193,5193,2018-01-17,iFunzio,699.0,328558,4482.0,139.0,League of Legends
5194,5194,2018-01-07,Max Samson,342.0,275858,14267.0,831.0,League of Legends
5195,5195,2018-01-06,Jeremy - Gaming Curios,732.0,275583,3707.0,385.0,League of Legends
5196,5196,2018-01-22,Protatomonster,796.0,268981,1522.0,92.0,League of Legends
5197,5197,2018-01-18,trmplays,236.0,244837,3418.0,599.0,League of Legends
5198,5198,2018-01-10,Ghost To Lane,608.0,234220,7139.0,746.0,League of Legends
5199,5199,2018-01-07,KING WUKONG,613.0,229002,2330.0,193.0,League of Legends
5200,5200,2018-01-19,theScore esports,358.0,214475,1678.0,160.0,League of Legends
5201,5201,2018-01-27,SQUPO,694.0,195450,2052.0,117.0,League of Legends
5202,5202,2018-01-13,Foxdrop,280.0,186925,9362.0,780.0,League of Legends
5203,5203,2018-01-11,Jota LoL,473.0,156254,7722.0,930.0,League of Legends
5204,5204,2018-01-24,Remus,386.0,151781,1232.0,211.0,League of Legends
5205,5205,2018-01-23,HardstyleUp2Datez [HU2Dz],231.0,150445,2514.0,77.0,League of Legends
5206,5206,2018-01-01,Hook of Death,406.0,127712,1792.0,153.0,League of Legends
5207,5207,2018-01-29,Razmik LOL,604.0,123006,837.0,42.0,League of Legends
5208,5208,2018-01-17,The Catacroquer,642.0,119261,4830.0,285.0,League of Legends
5209,5209,2018-01-20,Jeremy - Gaming Curios,723.0,116868,2160.0,263.0,League of Legends
5210,5210,2018-01-12,Mobalytics,316.0,108930,1693.0,302.0,League of Legends
5211,5211,2018-01-14,League of Legends - España,140.0,104003,3814.0,317.0,League of Legends
5212,5212,2018-01-20,Riot Games LAN,12493.0,102163,1829.0,175.0,League of Legends
5213,5213,2018-01-17,RedRiotRoss,857.0,102093,4124.0,967.0,League of Legends
5214,5214,2018-01-13,Top Eagle,651.0,98858,1052.0,91.0,League of Legends
5215,5215,2018-01-20,Riot Games LAN,7466.0,89475,1518.0,127.0,League of Legends
5216,5216,2018-01-21,NT Leo,690.0,81307,2160.0,93.0,League of Legends
5217,5217,2018-01-24,Nasteey,656.0,77557,1548.0,190.0,League of Legends
5218,5218,2018-01-03,GRANDMASTER,619.0,76767,318.0,23.0,League of Legends
5219,5219,2018-01-16,NS Technology & Life,178.0,71937,202.0,72.0,League of Legends
5220,5220,2018-01-14,AnStAlLeR,271.0,70996,1128.0,112.0,League of Legends
5221,5221,2018-01-05,Sebast,209.0,68378,412.0,98.0,League of Legends
5222,5222,2018-01-14,Franmaster,354.0,67853,3067.0,370.0,League of Legends
5223,5223,2018-01-23,The Catacroquer,190.0,66478,2380.0,245.0,League of Legends
5224,5224,2018-01-01,Petar Yan,124.0,66521,1446.0,81.0,League of Legends
5225,5225,2018-01-12,Jota LoL,175.0,64497,3247.0,177.0,League of Legends
5226,5226,2018-01-16,iFuseN,51.0,61468,216.0,227.0,League of Legends
5227,5227,2018-01-09,Foxdrop,1200.0,58827,914.0,74.0,League of Legends
5228,5228,2018-01-25,Halo y Ness LOL,775.0,58558,4038.0,230.0,League of Legends
5229,5229,2018-01-10,HuzzyGames,2090.0,57639,989.0,101.0,League of Legends
5230,5230,2018-01-31,KingStix,619.0,56983,1014.0,80.0,League of Legends
5231,5231,2018-01-09,JetSetHan,2652.0,56516,204.0,39.0,League of Legends
5232,5232,2018-01-06,Foxdrop,425.0,55211,2748.0,446.0,League of Legends
5233,5233,2018-01-27,League Of Legends Mid,726.0,53909,330.0,20.0,League of Legends
5234,5234,2018-02-03,Trap Nation,280.0,4953650,72115.0,2213.0,League of Legends
5235,5235,2018-02-04,Nightblue Music,280.0,2289766,18815.0,471.0,League of Legends
5236,5236,2018-02-07,League of Legends,184.0,2234527,29978.0,1936.0,League of Legends
5237,5237,2018-02-06,League of Legends,264.0,2147950,32988.0,3031.0,League of Legends
5238,5238,2018-02-10,Jeremy - Gaming Curios,734.0,1953742,17696.0,1439.0,League of Legends
5239,5239,2018-02-03,MagikarpUsedFly,638.0,1899292,52693.0,3243.0,League of Legends
5240,5240,2018-02-07,theScore esports,461.0,1777479,21794.0,652.0,League of Legends
5241,5241,2018-02-24,Protatomonster,767.0,1685748,8484.0,159.0,League of Legends
5242,5242,2018-02-12,League of Legends,58.0,1313385,34508.0,1755.0,League of Legends
5243,5243,2018-02-21,SkinSpotlights,290.0,1136265,11497.0,1167.0,League of Legends
5244,5244,2018-02-06,SkinSpotlights,284.0,1130459,14636.0,1714.0,League of Legends
5245,5245,2018-02-17,The Carry,627.0,968581,8068.0,249.0,League of Legends
5246,5246,2018-02-19,SkinSpotlights,284.0,911460,8278.0,538.0,League of Legends
5247,5247,2018-02-27,Imaqtpie,667.0,840328,18026.0,687.0,League of Legends
5248,5248,2018-02-10,The Carry,625.0,764583,8526.0,314.0,League of Legends
5249,5249,2018-02-12,Jeremy - Gaming Curios,712.0,747193,6286.0,355.0,League of Legends
5250,5250,2018-02-07,Drop the Bassline,179.0,646954,11724.0,257.0,League of Legends
5251,5251,2018-02-08,League of Legends,72.0,632655,13777.0,1452.0,League of Legends
5252,5252,2018-02-21,SkinSpotlights,250.0,631630,7708.0,1166.0,League of Legends
5253,5253,2018-02-14,Tryhardevil123,437.0,503007,3902.0,571.0,League of Legends
5254,5254,2018-02-08,Nicolai,442.0,500722,5570.0,699.0,League of Legends
5255,5255,2018-02-09,WhaTheGame,605.0,440736,34145.0,1181.6572801430327,League of Legends
5256,5256,2018-02-14,Phy,693.0,383649,3894.0,783.0,League of Legends
5257,5257,2018-02-05,SkinSpotlights,352.0,345336,3441.0,186.0,League of Legends
5258,5258,2018-02-12,CooLifeGame,422.0,337693,14048.0,237.0,League of Legends
5259,5259,2018-02-28,The Leaderboard,622.0,312264,5523.0,546.0,League of Legends
5260,5260,2018-02-05,League of Legends,372.0,294413,12469.0,1480.0,League of Legends
5261,5261,2018-02-03,Metakine,199.0,282262,4071.0,80.0,League of Legends
5262,5262,2018-02-06,Redmercy,1037.0,258776,7777.0,434.0,League of Legends
5263,5263,2018-02-05,SkinSpotlights,302.0,252969,2297.0,146.0,League of Legends
5264,5264,2018-02-02,Necrit,911.0,249837,6101.0,985.0,League of Legends
5265,5265,2018-02-18,Protatomonster,601.0,244201,1530.0,78.0,League of Legends
5266,5266,2018-02-19,Jeremy - Gaming Curios,510.0,236374,2419.0,795.0,League of Legends
5267,5267,2018-02-18,Stardust,190.0,227473,3016.0,91.0,League of Legends
5268,5268,2018-02-14,Protatomonster,656.0,202923,1337.0,64.0,League of Legends
5269,5269,2018-02-14,Mr. Fruit,1404.0,196761,8349.0,1217.0,League of Legends
5270,5270,2018-02-07,DeoNade,263.0,187632,3723.0,284.0,League of Legends
5271,5271,2018-02-16,Ghost To Lane,789.0,184741,2232.0,1114.0,League of Legends
5272,5272,2018-02-07,IWDominate,625.0,177824,3832.0,292.0,League of Legends
5273,5273,2018-02-27,Protatomonster,612.0,172054,1221.0,76.0,League of Legends
5274,5274,2018-02-01,League of Legends - España,410.0,168861,6622.0,634.0,League of Legends
5275,5275,2018-02-04,The_Sonrixx,446.0,164275,2318.0,134.0,League of Legends
5276,5276,2018-02-13,Razmik LOL,625.0,157228,1304.0,47.0,League of Legends
5277,5277,2018-02-10,Protatomonster,763.0,154587,991.0,74.0,League of Legends
5278,5278,2018-02-05,Jeremy - Gaming Curios,623.0,150213,1696.0,252.0,League of Legends
5279,5279,2018-02-19,Protatomonster,852.0,149526,1009.0,91.0,League of Legends
5280,5280,2018-02-24,The Catacroquer,655.0,138881,5953.0,537.0,League of Legends
5281,5281,2018-02-17,Hyp3d Music,279.0,138978,1153.0,41.0,League of Legends
5282,5282,2018-02-13,AlbaficaHD Piscis,200.0,126356,2241.0,205.0,League of Legends
5283,5283,2018-02-07,CooLifeGame,356.0,124790,8188.0,371.0,League of Legends
5284,5284,2018-02-13,Protatomonster,652.0,124238,1017.0,90.0,League of Legends
5285,5285,2018-02-18,Max Samson,370.0,121622,5978.0,317.0,League of Legends
5286,5286,2018-02-04,Protatomonster,689.0,116950,909.0,44.0,League of Legends
5287,5287,2018-02-17,Razmik LOL,625.0,115086,673.0,22.0,League of Legends
5288,5288,2018-02-18,DutchMash,479.0,106293,1563.0,61.0,League of Legends
5289,5289,2018-02-08,Azumi Legoulas,376.0,100892,2028.0,89.0,League of Legends
5290,5290,2018-02-26,Cowsep,745.0,97729,1882.0,149.0,League of Legends
5291,5291,2018-02-22,Protatomonster,719.0,95269,695.0,56.0,League of Legends
5292,5292,2018-02-23,Solo Feeders,796.0,95246,2467.0,282.0,League of Legends
5293,5293,2018-02-26,Protatomonster,1090.0,94400,749.0,46.0,League of Legends
5294,5294,2018-02-26,theScore esports,517.0,92681,997.0,83.0,League of Legends
5295,5295,2018-02-22,The Catacroquer,257.0,87608,2693.0,192.0,League of Legends
5296,5296,2018-02-10,Max Samson,466.0,80946,5559.0,300.0,League of Legends
5297,5297,2018-02-22,Ubaman,1561.0,79871,1682.0,134.0,League of Legends
5298,5298,2018-02-16,Razmik LOL,604.0,79688,844.0,20.0,League of Legends
5299,5299,2018-02-13,AlbaficaHD Piscis,104.0,75047,1213.0,237.0,League of Legends
5300,5300,2018-02-15,masterofnanto,136.0,71947,883.0,74.0,League of Legends
5301,5301,2018-02-26,TechEpiphany,318.0,71262,291.0,61.0,League of Legends
5302,5302,2018-02-05,League Of Legends Mid,615.0,69059,498.0,16.0,League of Legends
5303,5303,2018-02-16,El Kevo,330.0,65815,4821.0,372.0,League of Legends
5304,5304,2018-02-15,Tech Deals,189.0,64204,754.0,165.0,League of Legends
5305,5305,2018-02-20,Retro Start,1129.0,62820,2244.0,128.0,League of Legends
5306,5306,2018-02-06,HyperX,265.0,61932,871.0,132.0,League of Legends
5307,5307,2018-02-21,davo_,391.0,59610,2856.0,669.0,League of Legends
5308,5308,2018-02-10,Remus,266.0,58496,327.0,85.0,League of Legends
5309,5309,2018-03-15,Vandiril,344.0,7167975,105094.0,3228.0,League of Legends
5310,5310,2018-03-19,League of Legends,79.0,3338353,59057.0,11800.0,League of Legends
5311,5311,2018-03-21,League of Legends,56.0,3158759,79217.0,4713.0,League of Legends
5312,5312,2018-03-16,League of Legends,46.0,1849061,31092.0,3523.0,League of Legends
5313,5313,2018-03-27,Synapse,797.0,1771701,15088.0,1019.0,League of Legends
5314,5314,2018-03-30,League of Legends,84.0,1643008,41207.0,1798.0,League of Legends
5315,5315,2018-03-21,Cat,235.0,1611821,35373.0,721.0,League of Legends
5316,5316,2018-03-22,League of Legends,230.0,1483283,24379.0,1046.0,League of Legends
5317,5317,2018-03-07,SkinSpotlights,128.0,1223323,16847.0,3002.0,League of Legends
5318,5318,2018-03-19,SkinSpotlights,1020.0,1159908,11076.0,1027.0,League of Legends
5319,5319,2018-03-10,Protatomonster,1189.0,1125683,7090.0,105.0,League of Legends
5320,5320,2018-03-07,League of Legends,204.0,1053627,18606.0,908.0,League of Legends
5321,5321,2018-03-16,Riot Games Community,71.0,984083,25296.0,426.0,League of Legends
5322,5322,2018-03-07,SkinSpotlights,152.0,757883,8297.0,688.0,League of Legends
5323,5323,2018-03-20,Redmercy,1889.0,697916,7051.0,1062.0,League of Legends
5324,5324,2018-03-14,PILAV,788.0,638328,23485.0,2245.0,League of Legends
5325,5325,2018-03-26,Nicolai,469.0,617288,7020.0,479.0,League of Legends
5326,5326,2018-03-20,SkinSpotlights,174.0,608126,5624.0,821.0,League of Legends
5327,5327,2018-03-06,League of Legends,388.0,576261,18338.0,6193.0,League of Legends
5328,5328,2018-03-31,The Carry,652.0,570411,7305.0,233.0,League of Legends
5329,5329,2018-03-20,SkinSpotlights,130.0,564727,4989.0,807.0,League of Legends
5330,5330,2018-03-09,Razmik LOL,1097.0,561549,2555.0,119.0,League of Legends
5331,5331,2018-03-20,SkinSpotlights,214.0,560769,5055.0,396.0,League of Legends
5332,5332,2018-03-17,The Carry,628.0,538999,15203.0,582.0,League of Legends
5333,5333,2018-03-20,SkinSpotlights,223.0,518183,4428.0,358.0,League of Legends
5334,5334,2018-03-06,League of Legends,16.0,503013,11064.0,377.0,League of Legends
5335,5335,2018-03-20,SkinSpotlights,214.0,482106,5310.0,512.0,League of Legends
5336,5336,2018-03-20,SkinSpotlights,227.0,472494,4408.0,365.0,League of Legends
5337,5337,2018-03-22,Synapse,632.0,454681,6529.0,376.0,League of Legends
5338,5338,2018-03-03,The Carry,667.0,447215,5021.0,183.0,League of Legends
5339,5339,2018-03-10,Jeremy - Gaming Curios,697.0,442329,3909.0,905.0,League of Legends
5340,5340,2018-03-29,Synapse,755.0,420416,6566.0,546.0,League of Legends
5341,5341,2018-03-19,SkinSpotlights,197.0,406107,2661.0,210.0,League of Legends
5342,5342,2018-03-29,Protatomonster,650.0,378364,2482.0,201.0,League of Legends
5343,5343,2018-03-05,SkinSpotlights,307.0,371547,2897.0,634.0,League of Legends
5344,5344,2018-03-13,El Kevo,965.0,353814,15222.0,503.0,League of Legends
5345,5345,2018-03-13,Fortnite Nation,602.0,303156,1859.0,80.0,League of Legends
5346,5346,2018-03-25,trmplays,648.0,302767,5778.0,1656.0,League of Legends
5347,5347,2018-03-16,Necrit,859.0,243947,6836.0,844.0,League of Legends
5348,5348,2018-03-09,Green Man Cartoons,402.0,231267,1364.0,69.0,League of Legends
5349,5349,2018-03-18,Nightblue Music,241.0,227222,4212.0,228.0,League of Legends
5350,5350,2018-03-26,Protatomonster,842.0,216698,1452.0,366.0,League of Legends
5351,5351,2018-03-06,Jeremy - Gaming Curios,604.0,213692,2228.0,329.0,League of Legends
5352,5352,2018-03-02,Kobe2408,115.0,211644,4282.0,741.0,League of Legends
5353,5353,2018-03-13,DutchMash,289.0,211377,3556.0,94.0,League of Legends
5354,5354,2018-03-19,SkinSpotlights,255.0,209278,2130.0,180.0,League of Legends
5355,5355,2018-03-19,Protatomonster,710.0,206756,1514.0,91.0,League of Legends
5356,5356,2018-03-22,IWDominate,715.0,205046,4342.0,281.0,League of Legends
5357,5357,2018-03-04,Rubico TV,122.0,194230,888.0,57.0,League of Legends
5358,5358,2018-03-06,League of Legends - France,274.0,188886,2972.0,283.0,League of Legends
5359,5359,2018-03-30,ReubenMaster,285.0,187955,6589.0,959.0,League of Legends
5360,5360,2018-03-10,Morrito Senpai God,125.0,188918,5258.0,410.0,League of Legends
5361,5361,2018-03-21,Phy,661.0,181403,2326.0,476.0,League of Legends
5362,5362,2018-03-21,Protatomonster,653.0,178625,1569.0,112.0,League of Legends
5363,5363,2018-03-21,Remus,445.0,172256,2167.0,204.0,League of Legends
5364,5364,2018-03-22,Mobalytics,355.0,163441,2246.0,362.0,League of Legends
5365,5365,2018-03-14,ProHighlights,642.0,161415,1087.0,98.0,League of Legends
5366,5366,2018-03-03,Jeremy - Gaming Curios,763.0,159746,3086.0,264.0,League of Legends
5367,5367,2018-03-14,SQUPO,686.0,157215,1713.0,39.0,League of Legends
5368,5368,2018-03-12,NT Leo,681.0,146321,3593.0,148.0,League of Legends
5369,5369,2018-03-02,theScore esports,492.0,145278,2310.0,1409.0,League of Legends
5370,5370,2018-03-05,Jay Sea,462.0,140083,3093.0,210.0,League of Legends
5371,5371,2018-03-08,NT Leo,721.0,138534,3062.0,138.0,League of Legends
5372,5372,2018-03-11,Protatomonster,610.0,136021,1077.0,59.0,League of Legends
5373,5373,2018-03-13,Noxro,791.0,135111,1843.0,120.0,League of Legends
5374,5374,2018-03-31,LoL Skins Us,125.0,128157,462.0,29.0,League of Legends
5375,5375,2018-03-11,Redmercy,1033.0,126993,3416.0,219.0,League of Legends
5376,5376,2018-03-20,The Catacroquer,222.0,126475,4776.0,412.0,League of Legends
5377,5377,2018-04-01,ReubenMaster,318.0,122198,6069.0,534.0,League of Legends
5378,5378,2018-03-22,CooLifeGame,295.0,120281,6157.0,225.0,League of Legends
5379,5379,2018-03-03,Protatomonster,607.0,119371,970.0,47.0,League of Legends
5380,5380,2018-03-20,Protatomonster,615.0,119171,1040.0,47.0,League of Legends
5381,5381,2018-03-03,Razmik LOL,645.0,116207,707.0,24.0,League of Legends
5382,5382,2018-03-26,Bestauro,671.0,114929,3188.0,121.0,League of Legends
5383,5383,2018-03-26,League Of Legends Mid,611.0,114120,884.0,22.0,League of Legends
5384,5384,2018-03-05,League of Legends - Germany,273.0,113349,1373.0,232.0,League of Legends
5385,5385,2018-03-21,Pants are Dragon,2140.0,110947,1429.0,146.0,League of Legends
5386,5386,2018-03-06,League of Legends – Czech Republic,273.0,105598,2142.0,137.0,League of Legends
5387,5387,2018-03-05,League of Legends - Hungary,274.0,102841,1548.0,114.0,League of Legends
5388,5388,2018-03-02,Cowsep,899.0,102162,1829.0,91.0,League of Legends
5389,5389,2018-03-07,The Catacroquer,809.0,101672,5307.0,591.0,League of Legends
5390,5390,2018-03-22,Solo Feeders,829.0,100041,2783.0,226.0,League of Legends
5391,5391,2018-03-03,Noxro,822.0,93579,1204.0,95.0,League of Legends
5392,5392,2018-05-10,League of Legends,55.0,5190029,113992.0,11860.0,League of Legends
5393,5393,2018-05-30,League of Legends,284.0,2840737,38463.0,3889.0,League of Legends
5394,5394,2018-05-31,The Act Man,1645.0,2458382,69894.0,19502.0,League of Legends
5395,5395,2018-05-14,Protatomonster,1054.0,1990317,14380.0,240.0,League of Legends
5396,5396,2018-05-16,League of Legends,181.0,1366409,21780.0,2089.0,League of Legends
5397,5397,2018-05-05,The Carry,611.0,1083491,11134.0,649.0,League of Legends
5398,5398,2018-05-30,League of Legends Latinoamerica,284.0,858044,21742.0,1060.0,League of Legends
5399,5399,2018-05-29,League of Legends,73.0,807470,15198.0,1174.0,League of Legends
5400,5400,2018-05-21,Downward Thrust,645.0,801209,26200.0,5670.0,League of Legends
5401,5401,2018-05-15,SkinSpotlights,232.0,791968,9827.0,851.0,League of Legends
5402,5402,2018-05-30,SkinSpotlights,138.0,717856,8116.0,1714.0,League of Legends
5403,5403,2018-05-13,SkinSpotlights,221.0,699017,6192.0,354.0,League of Legends
5404,5404,2018-05-19,The Carry,661.0,692154,6671.0,275.0,League of Legends
5405,5405,2018-05-20,League of Legends,110.0,657266,19777.0,2252.0,League of Legends
5406,5406,2018-05-02,Nicolai,528.0,634307,10400.0,809.0,League of Legends
5407,5407,2018-05-01,SkinSpotlights,169.0,633790,7849.0,976.0,League of Legends
5408,5408,2018-05-01,League of Legends,143.0,607490,9514.0,570.0,League of Legends
5409,5409,2018-05-28,SkinSpotlights,183.0,601417,4353.0,203.0,League of Legends
5410,5410,2018-05-29,Nasteey,602.0,587414,12527.0,874.0,League of Legends
5411,5411,2018-05-27,Vandiril,168.0,577324,12200.0,397.0,League of Legends
5412,5412,2018-05-01,SkinSpotlights,190.0,555597,5603.0,1238.0,League of Legends
5413,5413,2018-05-15,SkinSpotlights,194.0,539524,5936.0,930.0,League of Legends
5414,5414,2018-05-14,League of Legends Latinoamerica,75.0,525952,17390.0,2502.0,League of Legends
5415,5415,2018-05-15,SkinSpotlights,151.0,515038,5918.0,719.0,League of Legends
5416,5416,2018-05-13,SkinSpotlights,262.0,512336,4166.0,253.0,League of Legends
5417,5417,2018-05-28,SkinSpotlights,224.0,405879,2523.0,219.0,League of Legends
5418,5418,2018-05-14,CooLifeGame,622.0,394612,15714.0,1276.0,League of Legends
5419,5419,2018-05-15,SkinSpotlights,233.0,388490,5104.0,613.0,League of Legends
5420,5420,2018-05-16,SERGIO_VAN_DYK Mods,142.0,387187,8055.0,726.0,League of Legends
5421,5421,2018-05-20,League of Legends,128.0,379367,4513.0,418.0,League of Legends
5422,5422,2018-05-19,Riot Games Community,60.0,347197,8586.0,273.0,League of Legends
5423,5423,2018-05-16,theScore esports,759.0,335807,3973.0,1047.0,League of Legends
5424,5424,2018-05-12,Caleb Hyles,236.0,330416,11267.0,551.0,League of Legends
5425,5425,2018-05-13,Jeremy - Gaming Curios,660.0,292495,5427.0,467.0,League of Legends
5426,5426,2018-05-02,Sky Williams,596.0,283729,17485.0,1975.0,League of Legends
5427,5427,2018-05-21,Bestauro,781.0,241190,7929.0,264.0,League of Legends
5428,5428,2018-05-02,League of Legends Latinoamerica,308.0,239596,7800.0,766.0,League of Legends
5429,5429,2018-05-21,TenYasha LOL,907.0,231611,6349.0,196.0,League of Legends
5430,5430,2018-05-14,KingStix,651.0,224420,4276.0,154.0,League of Legends
5431,5431,2018-05-03,League of Legends - España,328.0,216004,5042.0,329.0,League of Legends
5432,5432,2018-05-30,League of Legends Latinoamerica,233.0,210684,7289.0,1093.0,League of Legends
5433,5433,2018-05-16,League of Legends Latinoamerica,251.0,209637,7040.0,688.0,League of Legends
5434,5434,2018-05-09,SQUPO,688.0,207609,1796.0,81.0,League of Legends
